QUERY;Página
Não;https://santander.com.br/comercio-exterior-e-cambio/importacao/desconto-de-saque-de-importacao
Não;https://santander.com.br/comercio-exterior-e-cambio/financiamentos-emprestimos/off-shore-loan
Não;https://santander.com.br/comercio-exterior-e-cambio/garantia-internacional/garantia-bancaria-internacional
Não;https://santander.com.br/comercio-exterior-e-cambio/financiamentos-emprestimos/loan-4131
Não;https://santander.com.br/comercio-exterior-e-cambio/importacao
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais/sistema-pagamento-moeda-local
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais/ordem-de-pagamento-internacional
Não;https://santander.com.br/sustentabilidade/noticias/principios-responsabilidade-bancaria
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais/cobranca-documentaria
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais/conta-internacional
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais
Não;https://santander.com.br/cartao-credito-santander/unlimited-black
Não;https://santander.com.br/atendimento-para-voce/app-way
Não;https://santander.com.br/institucional-santander/seguranca
Não;https://santander.com.br/institucional-santander/seguranca/falso-contato-telefonico
Não;https://santander.com.br/institucional-santander/seguranca/email-sms-whatsapp-falsos
Não;https://santander.com.br/institucional-santander/seguranca/golpe-falso-motoboy
Não;https://santander.com.br/institucional-santander/seguranca/golpe-da-ajuda
Não;https://santander.com.br/institucional-santander/seguranca/golpe-da-troca
Não;https://santander.com.br/institucional-santander/seguranca/paginas-falsas
Não;https://santander.com.br/institucional-santander/seguranca/boletos-falsos
Não;https://santander.com.br/institucional-santander/seguranca/redes-sociais
Não;https://santander.com.br/conta-corrente-pessoa-fisica/servicos/santander-master
Não;https://santander.com.br/campanhas/vitoriadaconquista
Não;https://santander.com.br/institucional-santander/sala-de-imprensa
Não;https://santander.com.br/conta-corrente-pessoa-fisica/aposentados
Não;https://santander.com.br/sustentabilidade/amigo-de-valor/projetos
Não;https://santander.com.br/cc-aa-black
Não;https://santander.com.br/educacao-financeira/ano-novo
Não;https://santander.com.br/campanhas/rededor
Não;https://santander.com.br/creditos-e-financiamentos/para-voce/credito-com-imovel-como-garantia
Não;https://santander.com.br/universidades/app-santander-universitario
Não;https://santander.com.br/usecasa
Não;https://santander.com.br/cartao-credito-santander/free
Não;https://santander.com.br/
Não;https://santander.com.br/atendimento-empresas/santander-digital/aplicativo-empresas/
Não;https://santander.com.br
Sim;https://santander.com.br/lead/cc-unique-black
Não;https://santander.com.br/lead/cc-aa-gold
Não;https://santander.com.br/gestao-de-risco-financeiro/termo-de-moedas/
Não;https://santander.com.br/universidades/app-santander-universitario?ic=apps-santanderuniversitario
Não;https://santander.com.br/agencias
Não;https://santander.com.br/institucional-santander/
Não;https://santander.com.br/institucional-santander/trabalhe-conosco/
Não;https://santander.com.br/institucional-santander/seguranca/politica-de-privacidade/
Não;https://santander.com.br/institucional-santander/seguranca/
Não;https://santander.com.br/atendimento-para-voce/boletos/emissao-de-certificado-e-boleto/
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/super-credito/
Não;https://santander.com.br/atendimento-para-voce/boletos/emissao-2-via-boleto/
Não;https://santander.com.br/atendimento-para-voce/boletos/emissao-boleto-vencido/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/debito-direto-autorizado-dda/
Não;https://santander.com.br/cartoes/
Não;https://santander.com.br/analise-economica/weekly-macro-compass
Não;https://santander.com.br/institucional-santander/trabalhe-conosco/programa-de-mobilidade/
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-basico/
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-mais/
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-completo/
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-universitario/
Não;https://santander.com.br/atendimento-empresas/modelos-de-atendimento/agencias-especializadas-negocios-empresas/
Sim;https://santander.com.br/atendimento-empresas/modelos-de-atendimento/agencias-empresas/
Não;https://santander.com.br/atendimento-empresas/modelos-de-atendimento/nucleos-atendimento-empresas/
Não;https://santander.com.br/cartao-credito-santander?ic=header-cartoes
Não;https://santander.com.br/atendimento-empresas/santander-digital/portal-cash/
Não;https://santander.com.br/agencias/
Não;https://santander.com.br/cambio/moeda-estrangeira-em-especie/
Não;https://santander.com.br/cambio/ordem-de-pagamento/
Não;https://santander.com.br/form/portabilidade
Não;https://santander.com.br/creditos-e-financiamentos/para-voce/cdc-mobilidade
Não;https://santander.com.br/creditos-e-financiamentos/para-sua-casa
Não;https://santander.com.br/creditos-e-financiamentos/para-veiculos-e-maquinas
Não;https://santander.com.br/conta-corrente-pessoa-fisica/informacoes/cadastro-positivo/
Não;https://santander.com.br/gestao-de-risco-financeiro/opcoes/
Não;https://santander.com.br/gestao-de-risco-financeiro/swaps/
Não;https://santander.com.br/investimentos-e-previdencia/
Não;https://santander.com.br/investimentos-e-previdencia/informacoes-de-investimentos/como-avisar-sinistro/
Não;https://santander.com.br/investimentos-e-previdencia/aposentadoria
Não;https://santander.com.br/investimentos-e-previdencia/cdb-di/
Não;https://santander.com.br/investimentos-e-previdencia/aposentadoria/pgbl-e-vgbl/#
Não;https://santander.com.br/investimentos-e-previdencia/reserva-de-emergencia/cdb-di/
Não;https://santander.com.br/investimentos/planejamento-para-12-meses/cdb-di#condicoes
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/
Não;https://santander.com.br/atendimento-para-voce/atendimento-private/
Não;https://santander.com.br/institucional-santander/santander-no-brasil/
Não;https://santander.com.br/institucional-santander/governanca-corporativa/
Não;https://santander.com.br/cartoes-pessoa-juridica/
Não;https://santander.com.br/seguro-empresarial/seguro-vida-socio/
Não;https://santander.com.br/investimentos/
Não;https://santander.com.br/seguro-empresarial/para-funcionario/seguro-vida-empresa/
Não;https://santander.com.br/comercio-exterior-e-cambio/financiamentos-emprestimos/frn-fixed-float-rate-note/
Não;https://santander.com.br/comercio-exterior-e-cambio/financiamentos-emprestimos/off-shore-loan/
Não;https://santander.com.br/seguro-empresarial/para-emprestimo/seguro-capital-giro-protegido/
Não;https://santander.com.br/seguro-empresarial/para-funcionario/seguro-protecao-vida-em-grupo/
Não;https://santander.com.br/seguro-empresarial/para-emprestimo/
Não;https://santander.com.br/seguro-empresarial/para-funcionario/
Não;https://santander.com.br/conta-corrente-pessoa-fisica/servicos/santander-master/
Não;https://santander.com.br/conta-corrente-pessoa-fisica/servicos/contamax-pf/
Não;https://santander.com.br/conta-corrente-pessoa-fisica/informacoes/santander-portabilidade/
Não;https://santander.com.br/conta-corrente-pessoa-fisica/informacoes/sistema-de-informacao/
Não;https://santander.com.br/conta-corrente-pessoa-fisica/informacoes/encerramento-de-conta/
Não;https://santander.com.br/institucional-santander/cultura/memoria-institucional/
Não;https://santander.com.br/servicos-financeiros2
Não;https://santander.com.br/cartoes-santander/esfera/
Não;https://santander.com.br/cartoes-santander/santander-pass/
Não;https://santander.com.br/cartoes-santander/samsung-pay/
Não;https://santander.com.br/cartoes-santander/servicos-e-informacoes/
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/crediario/
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/parcelamento-de-fatura/
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/total-parcelado/
Não;https://santander.com.br/cartoes-santander/servicos-e-informacoes/pagamento-de-conta-no-cartao/
Não;https://santander.com.br/cartoes-santander/servicos-e-informacoes/cancelamento-de-compra/
Não;https://santander.com.br/cartoes-santander/servicos-e-informacoes/outros-servicos/
Não;https://santander.com.br/institucional-santander/santander-no-mundo/
Não;https://santander.com.br/institucional-santander/welcome-to-brazil/
Não;https://santander.com.br/institucional-santander/fornecedores/
Não;https://santander.com.br/institucional-santander/sala-de-imprensa/
Não;https://santander.com.br/institucional-santander/cultura/
Não;https://santander.com.br/assessoria-financeira-e-mercado-de-capitais/ofertas-publicas/ofertas-concluidas
Não;https://santander.com.br/lead/cc-free
Não;https://santander.com.br/lead/cc-123
Não;https://santander.com.br/lead/cc-play
Não;https://santander.com.br/lead/cc-elite-platinum
Não;https://santander.com.br/lead/cc-aa-black
Não;https://santander.com.br/lead/cc-aa-platinum
Não;https://santander.com.br/lead/cc-smiles-infinite
Não;https://santander.com.br/lead/cc-smiles-platinum
Não;https://santander.com.br/lead/cc-smiles-gold
Não;https://santander.com.br/cc-unlimited-black#como-contratar
Não;https://santander.com.br/lead/cc-dufry
Não;https://santander.com.br/lead/cc-oab
Sim;https://santander.com.br/lead/cartao-credito-santander/shell-internacional
Não;https://santander.com.br/demais-cartoes
Não;https://santander.com.br/saude/universitarios-medicina/
Não;https://santander.com.br/saude/medicos/
Não;https://santander.com.br/saude/clinicas-e-consultorios/
Não;https://santander.com.br/saude/hospitais-centros-de-diagnosticos-e-operadoras-de-saude/
Não;https://santander.com.br/sustentabilidade/sociedade/programa-escola-brasil
Não;https://santander.com.br/www.santandernet.com.br
Não;https://santander.com.br/comercio-exterior-e-cambio/exportacao/adiantamento-sobre-cambiais-e-contratos/
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais/cobranca-documentaria/
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/passo2
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/passo2
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/passo2
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/passo2
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/passo2
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/passo2
Não;https://santander.com.br/creditos-e-financiamentos/para-veiculos-e-maquinas/financiamento-de-veiculos/
Não;https://santander.com.br/institucional-santander/seguranca-no-santander
Não;https://santander.com.br/institucional-santander/seguranca/sobre-o-uso-de-cookies/
Não;https://santander.com.br/conversa/conta/passo2
Não;https://santander.com.br/conta-corrente-pessoa-física/serviços/santander-master
Não;https://santander.com.br/conversa/universidades/passo1
Não;https://santander.com.br/sustentabilidade/noticias/
Não;https://santander.com.br/creditos-e-financiamentos/para-voce/cdc-socioambiental
Não;https://santander.com.br/creditos-e-financiamentos/para-veiculos-e-maquinas/consorcio-de-veiculos/
Não;https://santander.com.br/hotsite/radar/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/pagamento-a-fornecedores/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/recarga-de-telefones-pre-pagos/
Não;https://santander.com.br/educacao-financeira/como-comecar/planejar-e-organizar-contas
Não;https://santander.com.br/educacao-financeira/como-comecar/usar-produtos-financeiros-a-seu-favor
Não;https://santander.com.br/atendimento-para-voce/app-way?
Não;https://santander.com.br/seguros/
Não;https://santander.com.br/atendimento-para-voce/simuladores
Não;https://santander.com.br/sustainability/results-center
Não;https://santander.com.br/educacao-financeira/primeiras-conquistas
Não;https://santander.com.br/educacao-financeira/o-que-e
Não;https://santander.com.br/educacao-financeira/mulheres-nas-financas
Não;https://santander.com.br/educacao-financeira/preparando-os-filhos-para-a-vida
Não;https://santander.com.br/form/cambio-premiado
Não;https://santander.com.br/renegociacao/
Não;https://santander.com.br/renegociacao/chat/abandono
Não;https://santander.com.br/investimentos/produtos-corporate-e-global-corporate/lf#condicoes
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-ne/
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-corporate/
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-gcb/
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-governos/
Não;https://santander.com.br/investimentos/planejamento-para-12-meses/fundos-di#condicoes
Não;https://santander.com.br/investimentos/planejamento-de-longo-prazo/fundos-de-investimento-pj#condicoes
Não;https://santander.com.br/investimentos/planejamento-de-longo-prazo/coe
Não;https://santander.com.br/sustentabilidade/noticia/ganhando-forca-para-superar-os-maus-tratos
Não;https://santander.com.br/sustentabilidade/noticia/cuidados-que-podem-mudar-destinos
Não;https://santander.com.br/sustentabilidade/noticia/de-bem-com-a-familia-e-a-escola
Não;https://santander.com.br/sustentabilidade/noticia/cuidado-que-mudam-vidas
Não;https://santander.com.br/cartao-credito-santander/outros-cartoes
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/cash-balance/
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/extrato-eletronico/
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/cash-jud/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/debito-automatico/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/custodia-de-cheques/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/ordem-de-credito-por-teleprocessamento/
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/recolhimento-de-valores/
Não;https://santander.com.br/servicos-financeiros/folha-de-pagamentos/pagamentos-de-salarios/
Sim;https://santander.com.br/cartoes-pessoa-juridica/cartoes-de-beneficios/
Não;https://santander.com.br/form/parceirosimobiliarios
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-viagem/
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-hotel/
Não;https://santander.com.br/cartoes-pessoa-juridica-descontinuados
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-air-plus-corporate/
Não;https://santander.com.br/form/resgate-voucher
Não;https://santander.com.br/conversa/agronegocio/passo2
Não;https://santander.com.br/seguros/seguro-viagem/como-contratar%20
Não;https://santander.com.br/conta-empresarial/documentos-necessarios
Não;https://santander.com.br/investimentos-e-previdencia/aposentadoria/pgbl-e-vgbl/
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-2-valor-98-56
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-3-valor-116-73
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-4-valor-189-75
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-5-valor-265-27
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-6-valor-406-83
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-7-valor-515-67
Não;https://santander.com.br/conversa/landings-seguro-vida-select1/landings-seguro-vida-select1-8-valor-762-89
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-2-valor-178-42
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-3-valor-211-02
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-4-valor-343-39
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-5-valor-478-68
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-6-valor-734-34
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-7-valor-929-33
Não;https://santander.com.br/conversa/landings-seguro-vida-select2/landings-seguro-vida-select2-8-valor-1375-53
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-2-valor-266-27
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-3-valor-314-78
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-4-valor-512-42
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-5-valor-713-60
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-6-valor-1094-85
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-7-valor-1384-81
Não;https://santander.com.br/conversa/landings-seguro-vida-select3/landings-seguro-vida-select3-8-valor-2050-02
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-2-valor-65-90
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-3-valor-77-04
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-4-valor-111-89
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-5-valor-156-31
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-6-valor-241-01
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-7-valor-325-36
Não;https://santander.com.br/conversa/landings-seguro-vida-vg1/landings-seguro-vida-vg1-8-valor-455-51
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-2-valor-136-68
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-3-valor-167-05
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-4-valor-242-72
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-5-valor-338-68
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-6-valor-522-26
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-7-valor-704-62
Não;https://santander.com.br/conversa/landings-seguro-vida-vg2/landings-seguro-vida-vg2-8-valor-986-65
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-2-valor-188-00
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-3-valor-229-91
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-4-valor-333-90
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-5-valor-466-45
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-6-valor-719-21
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-7-valor-970-93
Não;https://santander.com.br/conversa/landings-seguro-vida-vg3/landings-seguro-vida-vg3-8-valor-1348-76
Não;https://santander.com.br/conversa/agronegocio22/agro2-2-alcancar-objetivos
Não;https://santander.com.br/conversa/agronegocio24/agro4-3-alcancar-objetivos
Não;https://santander.com.br/conversa/agronegocio25/agro5-4-alcancar-objetivos
Não;https://santander.com.br/conversa/agronegocio22/agro2-5-qual-sua-prioridade
Não;https://santander.com.br/conversa/agronegocio22/agro2-6-fluxo-caixa
Não;https://santander.com.br/conversa/agronegocio22/agro2-7-facilitar-dia-a-dia
Não;https://santander.com.br/conversa/agronegocio25/agro5-10-qual-sua-prioridade
Não;https://santander.com.br/conversa/agronegocio25/agro5-11-fluxo-caixa
Não;https://santander.com.br/conversa/agronegocio23/agro3-12-ramo-negocio
Não;https://santander.com.br/conversa/agronegocio23/agro3-13-antecipar-receitas
Não;https://santander.com.br/conversa/agronegocio23/agro3-14-voce-crescer
Não;https://santander.com.br/conversa/agronegocio22/agro2-15-voce-crescer
Não;https://santander.com.br/conversa/agronegocio26/agro6-19-antecipar-receitas
